NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS		20	-0.5998357	-1.5811788	0.05479452	0.21335283	0.894	1219	tags=70%, list=27%, signal=96%	
REACTOME_PROTEIN_FOLDING	REACTOME_PROTEIN_FOLDING		46	-0.51672196	-1.5809245	0.030303031	0.21198244	0.895	1252	tags=61%, list=28%, signal=84%	
BIOCARTA_HIVNEF_PATHWAY	BIOCARTA_HIVNEF_PATHWAY		23	-0.5445735	-1.5797329	0.023454158	0.21210773	0.897	1081	tags=57%, list=24%, signal=74%	
WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY	WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY		21	-0.5409271	-1.5772015	0.032258064	0.2139532	0.898	607	tags=38%, list=14%, signal=44%	
PID_CXCR4_PATHWAY	PID_CXCR4_PATHWAY		51	-0.4725004	-1.5768253	0.025229357	0.2128991	0.898	1228	tags=53%, list=27%, signal=72%	
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING		16	-0.593653	-1.5750339	0.040816326	0.21392985	0.898	645	tags=50%, list=14%, signal=58%	
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC		15	-0.6544303	-1.5742272	0.078277886	0.21328901	0.899	1101	tags=80%, list=25%, signal=106%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS		170	-0.42491403	-1.5727472	0.017699115	0.21402627	0.902	649	tags=27%, list=14%, signal=30%	
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE		29	-0.48732787	-1.5710526	0.02396514	0.21461698	0.904	876	tags=34%, list=20%, signal=43%	
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC		30	-0.5260991	-1.5676886	0.044989776	0.21785976	0.907	1253	tags=57%, list=28%, signal=78%	
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS		16	-0.58207214	-1.56695	0.042643923	0.21725664	0.907	1227	tags=75%, list=27%, signal=103%	
PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY		34	-0.55017686	-1.5629128	0.09706546	0.22142394	0.908	1100	tags=65%, list=25%, signal=85%	
REACTOME_DEATH_RECEPTOR_SIGNALLING	REACTOME_DEATH_RECEPTOR_SIGNALLING		36	-0.45599335	-1.5623553	0.03456221	0.22055231	0.908	1306	tags=50%, list=29%, signal=70%	
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION		32	-0.53606004	-1.5610851	0.03902439	0.22063789	0.908	1211	tags=66%, list=27%, signal=89%	
PID_AR_NONGENOMIC_PATHWAY	PID_AR_NONGENOMIC_PATHWAY		18	-0.5769798	-1.5601504	0.034642033	0.22021964	0.908	1285	tags=67%, list=29%, signal=93%	
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING		21	-0.614839	-1.5568854	0.08070866	0.22294806	0.91	1166	tags=71%, list=26%, signal=96%	
BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY		23	-0.59864557	-1.5555631	0.033407573	0.2231086	0.91	1182	tags=65%, list=26%, signal=88%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE		18	-0.604612	-1.5505214	0.03586498	0.22835591	0.912	1542	tags=72%, list=34%, signal=110%	
REACTOME_INTEGRIN_SIGNALING	REACTOME_INTEGRIN_SIGNALING		15	-0.6167044	-1.548997	0.0397351	0.22891203	0.913	1352	tags=80%, list=30%, signal=114%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		60	-0.4387962	-1.5438972	0.040948275	0.23480472	0.913	1523	tags=58%, list=34%, signal=87%	
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES		27	-0.518181	-1.5436285	0.04680851	0.23349738	0.913	754	tags=37%, list=17%, signal=44%	
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES		55	-0.4721665	-1.5422412	0.060475163	0.23370883	0.915	636	tags=35%, list=14%, signal=40%	
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS		16	-0.5447952	-1.5421951	0.04405286	0.23216715	0.915	791	tags=44%, list=18%, signal=53%	
PID_AMB2_NEUTROPHILS_PATHWAY	PID_AMB2_NEUTROPHILS_PATHWAY		20	-0.5533781	-1.5388536	0.037914693	0.23560126	0.919	607	tags=45%, list=14%, signal=52%	
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY		17	-0.5614603	-1.5347861	0.047191013	0.23918712	0.92	508	tags=35%, list=11%, signal=40%	
REACTOME_MAP2K_AND_MAPK_ACTIVATION	REACTOME_MAP2K_AND_MAPK_ACTIVATION		23	-0.56121355	-1.534478	0.046255507	0.23807983	0.92	1438	tags=87%, list=32%, signal=127%	
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_		25	-0.54989266	-1.5327958	0.032051284	0.23873089	0.921	1410	tags=64%, list=31%, signal=93%	
PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY		56	-0.47696912	-1.5305393	0.04474273	0.24049841	0.922	1292	tags=63%, list=29%, signal=87%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		27	-0.51314837	-1.5286063	0.037647057	0.24148007	0.923	1234	tags=63%, list=28%, signal=86%	
WP_INTERLEUKIN11_SIGNALING_PATHWAY	WP_INTERLEUKIN11_SIGNALING_PATHWAY		20	-0.54419154	-1.5260575	0.04118993	0.24327405	0.924	876	tags=40%, list=20%, signal=49%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		41	-0.51185364	-1.5238683	0.06382979	0.2449574	0.924	1466	tags=61%, list=33%, signal=90%	
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS		29	-0.5135885	-1.5233856	0.065868266	0.24402773	0.924	1358	tags=59%, list=30%, signal=84%	
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE		17	-0.611942	-1.5220741	0.052966103	0.24432443	0.925	607	tags=47%, list=14%, signal=54%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		32	-0.5728168	-1.5199875	0.0967033	0.24598834	0.927	1065	tags=53%, list=24%, signal=69%	
PID_BCR_5PATHWAY	PID_BCR_5PATHWAY		21	-0.5695009	-1.5183431	0.06382979	0.24673425	0.927	1211	tags=62%, list=27%, signal=84%	
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		19	-0.5854746	-1.5177019	0.038306452	0.24607377	0.927	1639	tags=74%, list=37%, signal=116%	
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION		35	-0.46423694	-1.5174766	0.05689278	0.24487527	0.927	1359	tags=57%, list=30%, signal=81%	
PID_CDC42_PATHWAY	PID_CDC42_PATHWAY		37	-0.4847492	-1.5153939	0.067099564	0.24625348	0.927	423	tags=30%, list=9%, signal=33%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_		18	-0.54788065	-1.5145745	0.05720339	0.24588323	0.927	1542	tags=67%, list=34%, signal=101%	
REACTOME_RAB_GERANYLGERANYLATION	REACTOME_RAB_GERANYLGERANYLATION		27	-0.5095008	-1.5140316	0.06290673	0.24509417	0.927	1368	tags=44%, list=31%, signal=64%	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		27	-0.5160514	-1.5123881	0.05894737	0.2460286	0.928	1639	tags=63%, list=37%, signal=99%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		19	-0.5677261	-1.5113188	0.05252101	0.24606037	0.929	1016	tags=47%, list=23%, signal=61%	
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_		32	-0.48978832	-1.5107011	0.066	0.24546006	0.93	1359	tags=53%, list=30%, signal=76%	
PID_SYNDECAN_4_PATHWAY	PID_SYNDECAN_4_PATHWAY		19	-0.54105186	-1.5099331	0.06236559	0.24524283	0.93	1204	tags=58%, list=27%, signal=79%	
REACTOME_SYNDECAN_INTERACTIONS	REACTOME_SYNDECAN_INTERACTIONS		19	-0.5960886	-1.509067	0.07289294	0.24488212	0.931	651	tags=58%, list=15%, signal=67%	
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING		16	-0.5472896	-1.5025511	0.062370062	0.25261873	0.934	607	tags=38%, list=14%, signal=43%	
REACTOME_RECYCLING_PATHWAY_OF_L1	REACTOME_RECYCLING_PATHWAY_OF_L1		24	-0.5198952	-1.499614	0.088552915	0.25541022	0.936	599	tags=33%, list=13%, signal=38%	
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY		18	-0.52540493	-1.4990959	0.06140351	0.25477505	0.936	754	tags=39%, list=17%, signal=47%	
NABA_CORE_MATRISOME	NABA_CORE_MATRISOME		79	-0.56438285	-1.497711	0.17594655	0.25509176	0.937	1360	tags=68%, list=30%, signal=96%	
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_		18	-0.5638386	-1.4953076	0.06223176	0.25705722	0.939	645	tags=50%, list=14%, signal=58%	
REACTOME_AURKA_ACTIVATION_BY_TPX2	REACTOME_AURKA_ACTIVATION_BY_TPX2		28	-0.46933693	-1.495054	0.06167401	0.25584233	0.939	1359	tags=57%, list=30%, signal=81%	
PID_PI3K_PLC_TRK_PATHWAY	PID_PI3K_PLC_TRK_PATHWAY		16	-0.56504357	-1.4918852	0.06422018	0.25924918	0.942	1438	tags=69%, list=32%, signal=101%	
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS		25	-0.52072716	-1.4898014	0.08168317	0.26061594	0.944	633	tags=48%, list=14%, signal=56%	
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION		16	-0.52188873	-1.4862616	0.07036247	0.26434556	0.945	554	tags=50%, list=12%, signal=57%	
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT		20	-0.5912545	-1.4828454	0.09207709	0.26754603	0.945	756	tags=55%, list=17%, signal=66%	
REACTOME_INTERLEUKIN_17_SIGNALING	REACTOME_INTERLEUKIN_17_SIGNALING		19	-0.5300679	-1.4809678	0.046511628	0.26855716	0.945	876	tags=37%, list=20%, signal=46%	
PID_LYMPH_ANGIOGENESIS_PATHWAY	PID_LYMPH_ANGIOGENESIS_PATHWAY		17	-0.5318804	-1.4795027	0.07522124	0.26918933	0.946	876	tags=41%, list=20%, signal=51%	
PID_INTEGRIN1_PATHWAY	PID_INTEGRIN1_PATHWAY		40	-0.56391734	-1.4792936	0.122171946	0.2680339	0.946	839	tags=52%, list=19%, signal=64%	
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS		24	-0.51891375	-1.4779525	0.06858407	0.2683011	0.946	1352	tags=75%, list=30%, signal=107%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		35	-0.47245657	-1.4776863	0.07643312	0.26736164	0.946	1285	tags=54%, list=29%, signal=75%	
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	WP_VEGFAVEGFR2_SIGNALING_PATHWAY		233	-0.3731013	-1.4770526	0.01793722	0.26698858	0.946	740	tags=28%, list=17%, signal=32%	
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS		17	-0.53766114	-1.4762399	0.056034483	0.26667568	0.946	866	tags=53%, list=19%, signal=65%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		32	-0.50718206	-1.4759568	0.08315565	0.26560983	0.946	1083	tags=53%, list=24%, signal=70%	
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS		31	-0.5432005	-1.4757285	0.11910112	0.26447865	0.946	839	tags=52%, list=19%, signal=63%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		15	-0.58436906	-1.4748613	0.051759835	0.2643615	0.946	1639	tags=73%, list=37%, signal=115%	
WP_IL6_SIGNALING_PATHWAY	WP_IL6_SIGNALING_PATHWAY		19	-0.4923383	-1.4721047	0.06013363	0.26681736	0.947	508	tags=26%, list=11%, signal=30%	
PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY		19	-0.48144656	-1.4662623	0.07158837	0.27356124	0.947	427	tags=26%, list=10%, signal=29%	
PID_SYNDECAN_2_PATHWAY	PID_SYNDECAN_2_PATHWAY		23	-0.5065252	-1.4657257	0.06546275	0.2728697	0.947	1204	tags=52%, list=27%, signal=71%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		24	-0.5053974	-1.4654533	0.06473214	0.2719118	0.947	607	tags=33%, list=14%, signal=38%	
WP_G13_SIGNALING_PATHWAY	WP_G13_SIGNALING_PATHWAY		20	-0.49611613	-1.4637984	0.0809628	0.27280533	0.947	583	tags=40%, list=13%, signal=46%	
WP_EBOLA_VIRUS_PATHWAY_ON_HOST	WP_EBOLA_VIRUS_PATHWAY_ON_HOST		62	-0.43771437	-1.46268	0.054421768	0.2729332	0.947	1083	tags=48%, list=24%, signal=63%	
REACTOME_PI_METABOLISM	REACTOME_PI_METABOLISM		25	-0.49265236	-1.4565449	0.07860262	0.28001383	0.949	824	tags=36%, list=18%, signal=44%	
WP_IL2_SIGNALING_PATHWAY	WP_IL2_SIGNALING_PATHWAY		16	-0.50900567	-1.4540795	0.061946902	0.28249574	0.949	575	tags=31%, list=13%, signal=36%	
PID_ENDOTHELIN_PATHWAY	PID_ENDOTHELIN_PATHWAY		22	-0.52236426	-1.4525312	0.08869179	0.2835727	0.951	1285	tags=55%, list=29%, signal=76%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER		16	-0.549825	-1.4508655	0.057279237	0.28457782	0.951	799	tags=44%, list=18%, signal=53%	
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING		51	-0.4491738	-1.450706	0.077083334	0.2833729	0.951	874	tags=33%, list=19%, signal=41%	
NABA_ECM_GLYCOPROTEINS	NABA_ECM_GLYCOPROTEINS		52	-0.54721713	-1.4500891	0.16780046	0.28279677	0.951	1354	tags=65%, list=30%, signal=93%	
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION		72	-0.46960342	-1.4454812	0.0997921	0.2881394	0.952	1141	tags=42%, list=25%, signal=55%	
PID_TCR_PATHWAY	PID_TCR_PATHWAY		20	-0.5654979	-1.4451776	0.075555556	0.28729498	0.953	297	tags=30%, list=7%, signal=32%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		22	-0.51301867	-1.4449242	0.114035085	0.28623542	0.953	826	tags=41%, list=18%, signal=50%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY		33	-0.4600383	-1.443854	0.044210527	0.2862514	0.953	1252	tags=52%, list=28%, signal=71%	
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS		54	-0.45039353	-1.4426647	0.057971016	0.28629503	0.953	908	tags=43%, list=20%, signal=53%	
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY		25	-0.53444976	-1.4425477	0.070454545	0.2850722	0.953	1285	tags=48%, list=29%, signal=67%	
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR	WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR		18	-0.5138964	-1.4408338	0.086666666	0.28629085	0.953	508	tags=33%, list=11%, signal=37%	
WP_IL1_SIGNALING_PATHWAY	WP_IL1_SIGNALING_PATHWAY		19	-0.49933517	-1.4388163	0.073275864	0.28790146	0.954	1082	tags=42%, list=24%, signal=55%	
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY		23	-0.488061	-1.4378873	0.07175926	0.28798988	0.954	607	tags=35%, list=14%, signal=40%	
PID_LYSOPHOSPHOLIPID_PATHWAY	PID_LYSOPHOSPHOLIPID_PATHWAY		25	-0.48741752	-1.4366263	0.06864989	0.28841174	0.954	1178	tags=48%, list=26%, signal=65%	
REACTOME_SIGNALING_BY_FGFR	REACTOME_SIGNALING_BY_FGFR		28	-0.5091125	-1.4361222	0.07284768	0.28768405	0.954	1641	tags=75%, list=37%, signal=118%	
ST_INTEGRIN_SIGNALING_PATHWAY	ST_INTEGRIN_SIGNALING_PATHWAY		40	-0.43001807	-1.434509	0.06744186	0.28839472	0.954	826	tags=38%, list=18%, signal=46%	
PID_IL12_2PATHWAY	PID_IL12_2PATHWAY		15	-0.5515421	-1.4336908	0.12337662	0.28825215	0.955	1053	tags=60%, list=23%, signal=78%	
REACTOME_TELOMERE_MAINTENANCE	REACTOME_TELOMERE_MAINTENANCE		30	-0.52124137	-1.4326319	0.10042735	0.28840086	0.955	1227	tags=60%, list=27%, signal=82%	
WP_ONCOSTATIN_M_SIGNALING_PATHWAY	WP_ONCOSTATIN_M_SIGNALING_PATHWAY		25	-0.47991243	-1.4323449	0.08755761	0.28739762	0.955	508	tags=28%, list=11%, signal=31%	
WP_TGFBETA_SIGNALING_PATHWAY	WP_TGFBETA_SIGNALING_PATHWAY		47	-0.41521105	-1.4280185	0.054421768	0.29215184	0.955	1285	tags=53%, list=29%, signal=74%	
WP_JOUBERT_SYNDROME	WP_JOUBERT_SYNDROME		18	-0.48367256	-1.4247981	0.06437768	0.29545787	0.956	1503	tags=72%, list=34%, signal=108%	
REACTOME_SIGNALING_BY_SCF_KIT	REACTOME_SIGNALING_BY_SCF_KIT		19	-0.48949254	-1.423745	0.093541205	0.29575378	0.956	718	tags=37%, list=16%, signal=44%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER		85	-0.39359307	-1.4220337	0.082959644	0.29684138	0.957	846	tags=39%, list=19%, signal=47%	
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	REACTOME_ADAPTIVE_IMMUNE_SYSTEM		273	-0.39001507	-1.4219233	0.07743363	0.2956304	0.957	1111	tags=39%, list=25%, signal=48%	
WP_WNT_SIGNALING	WP_WNT_SIGNALING		19	-0.48349229	-1.4180293	0.089171976	0.30023965	0.958	1252	tags=58%, list=28%, signal=80%	
REACTOME_SIGNALING_BY_NTRKS	REACTOME_SIGNALING_BY_NTRKS		46	-0.45644322	-1.4157839	0.100217864	0.30197015	0.958	1606	tags=63%, list=36%, signal=97%	
PID_SMAD2_3NUCLEAR_PATHWAY	PID_SMAD2_3NUCLEAR_PATHWAY		17	-0.49954987	-1.4153425	0.098130845	0.30128387	0.958	586	tags=41%, list=13%, signal=47%	
PID_ATM_PATHWAY	PID_ATM_PATHWAY		15	-0.5215386	-1.412172	0.08677686	0.304763	0.958	1428	tags=67%, list=32%, signal=97%	
REACTOME_SIGNALLING_TO_ERKS	REACTOME_SIGNALLING_TO_ERKS		18	-0.5342763	-1.4116014	0.11158799	0.30411178	0.958	1466	tags=67%, list=33%, signal=99%	
PID_AR_PATHWAY	PID_AR_PATHWAY		23	-0.5070152	-1.4103986	0.10964912	0.30436733	0.958	1527	tags=61%, list=34%, signal=92%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		26	-0.50113493	-1.4079072	0.10492505	0.3063888	0.958	1438	tags=62%, list=32%, signal=90%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		79	-0.4059582	-1.4072988	0.05664488	0.30583408	0.958	1397	tags=54%, list=31%, signal=78%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		18	-0.47490636	-1.4069024	0.0861678	0.3050326	0.958	508	tags=28%, list=11%, signal=31%	
REACTOME_CHROMOSOME_MAINTENANCE	REACTOME_CHROMOSOME_MAINTENANCE		36	-0.4983597	-1.4029372	0.11777302	0.30908078	0.958	1227	tags=56%, list=27%, signal=76%	
BIOCARTA_TCR_PATHWAY	BIOCARTA_TCR_PATHWAY		15	-0.5334445	-1.3968556	0.11312217	0.31633374	0.958	1178	tags=47%, list=26%, signal=63%	
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS		26	-0.43551132	-1.3967093	0.089655176	0.31512934	0.958	822	tags=38%, list=18%, signal=47%	
REACTOME_SIGNALING_BY_FGFR2	REACTOME_SIGNALING_BY_FGFR2		27	-0.501405	-1.3960694	0.09271523	0.31470525	0.959	1641	tags=74%, list=37%, signal=116%	
PID_IL2_1PATHWAY	PID_IL2_1PATHWAY		23	-0.48159018	-1.3942127	0.10550459	0.31636485	0.959	508	tags=26%, list=11%, signal=29%	
BIOCARTA_TNFR1_PATHWAY	BIOCARTA_TNFR1_PATHWAY		16	-0.5114674	-1.3915354	0.10828026	0.31917313	0.961	1083	tags=63%, list=24%, signal=82%	
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		30	-0.4192567	-1.3906907	0.07111111	0.31908432	0.961	1082	tags=43%, list=24%, signal=57%	
REACTOME_ELASTIC_FIBRE_FORMATION	REACTOME_ELASTIC_FIBRE_FORMATION		19	-0.612469	-1.3905617	0.18625277	0.3179047	0.961	1524	tags=74%, list=34%, signal=111%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		34	-0.42591843	-1.3893926	0.092269324	0.3183648	0.961	1178	tags=44%, list=26%, signal=59%	
PID_RET_PATHWAY	PID_RET_PATHWAY		20	-0.4947689	-1.3893784	0.099352054	0.31706354	0.961	1290	tags=50%, list=29%, signal=70%	
BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY		16	-0.5100644	-1.3892763	0.09190372	0.31588817	0.961	508	tags=31%, list=11%, signal=35%	
WP_IL3_SIGNALING_PATHWAY	WP_IL3_SIGNALING_PATHWAY		20	-0.48941794	-1.3880209	0.11804009	0.31632343	0.961	676	tags=35%, list=15%, signal=41%	
WP_PROLACTIN_SIGNALING_PATHWAY	WP_PROLACTIN_SIGNALING_PATHWAY		36	-0.4298225	-1.3869786	0.0883721	0.3163063	0.961	601	tags=31%, list=13%, signal=35%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		22	-0.4774311	-1.3848526	0.13733906	0.3181078	0.962	750	tags=32%, list=17%, signal=38%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION		44	-0.42343783	-1.382511	0.108294934	0.32001525	0.962	525	tags=32%, list=12%, signal=36%	
WP_HEPATITIS_B_INFECTION	WP_HEPATITIS_B_INFECTION		43	-0.40070742	-1.3807788	0.11011236	0.3212983	0.962	990	tags=42%, list=22%, signal=53%	
PID_CASPASE_PATHWAY	PID_CASPASE_PATHWAY		27	-0.4424248	-1.3786948	0.09110629	0.3229734	0.963	1081	tags=52%, list=24%, signal=68%	
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS		40	-0.43508288	-1.378124	0.12240664	0.3226002	0.963	869	tags=33%, list=19%, signal=40%	
