NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		21	0.61551577	1.6027676	0.035778176	0.22831553	0.937	1708	tags=67%, list=27%, signal=91%	
WP_NUCLEAR_RECEPTORS_METAPATHWAY	WP_NUCLEAR_RECEPTORS_METAPATHWAY		148	0.44525808	1.5985546	0.035031848	0.23402305	0.942	1931	tags=50%, list=30%, signal=70%	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING		51	0.55540836	1.5979223	0.044624746	0.23323427	0.942	2201	tags=73%, list=34%, signal=110%	
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS		22	0.56284153	1.5973246	0.033955857	0.23237091	0.943	1479	tags=55%, list=23%, signal=71%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		52	0.52956975	1.5936278	0.049212597	0.23701	0.943	1948	tags=67%, list=31%, signal=96%	
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM		20	0.7091246	1.5929607	0.06792453	0.23615701	0.943	1244	tags=80%, list=19%, signal=99%	
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS		50	0.46713033	1.5925049	0.010989011	0.23526192	0.944	2049	tags=48%, list=32%, signal=70%	
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES_	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES_		45	0.5623074	1.5905129	0.044444446	0.23655996	0.944	1948	tags=73%, list=31%, signal=105%	
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING		47	0.560797	1.5891283	0.05284553	0.23728701	0.944	2201	tags=77%, list=34%, signal=116%	
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES		101	0.46738666	1.5880278	0.03468208	0.23723236	0.944	2201	tags=57%, list=34%, signal=86%	
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME		49	0.56479335	1.5837644	0.046747968	0.24360509	0.944	2201	tags=78%, list=34%, signal=117%	
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR_	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR_		55	0.47176358	1.5830685	0.01183432	0.24284536	0.945	1227	tags=31%, list=19%, signal=38%	
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_		30	0.5643849	1.5828204	0.028933093	0.2414268	0.946	1738	tags=63%, list=27%, signal=87%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		43	0.5847753	1.5800991	0.049382716	0.24485281	0.95	1948	tags=77%, list=31%, signal=110%	
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT		15	0.6469875	1.5799315	0.0608365	0.24332395	0.95	2224	tags=93%, list=35%, signal=143%	
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS		44	0.57401407	1.5713004	0.050916497	0.257192	0.953	1948	tags=75%, list=31%, signal=107%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS		139	0.4919267	1.5697942	0.054766733	0.25821143	0.955	2399	tags=68%, list=38%, signal=107%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES		46	0.5656315	1.5676082	0.06198347	0.26044837	0.956	2201	tags=78%, list=34%, signal=119%	
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION		29	0.6369703	1.5667893	0.06378987	0.2603079	0.956	1676	tags=79%, list=26%, signal=107%	
WP_AUTOPHAGY	WP_AUTOPHAGY		23	0.5019753	1.5662836	0.024074074	0.2594706	0.956	1392	tags=39%, list=22%, signal=50%	
REACTOME_HEDGEHOG_OFF_STATE	REACTOME_HEDGEHOG_OFF_STATE		64	0.49876848	1.5660604	0.06822612	0.2580827	0.957	2113	tags=67%, list=33%, signal=99%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		29	0.56821275	1.5657647	0.10623946	0.25692078	0.957	2013	tags=69%, list=32%, signal=100%	
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4		53	0.5195397	1.5648489	0.07355865	0.25667465	0.957	2201	tags=68%, list=34%, signal=103%	
REACTOME_TRNA_AMINOACYLATION	REACTOME_TRNA_AMINOACYLATION		42	0.5156332	1.5631987	0.037549406	0.2581911	0.958	2795	tags=79%, list=44%, signal=139%	
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_CALNEXIN_CALRETICULIN_CYCLE		15	0.61556256	1.5627236	0.05027933	0.25715187	0.958	1965	tags=73%, list=31%, signal=106%	
WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES	WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES		17	0.5718184	1.561238	0.02385321	0.25817767	0.958	373	tags=35%, list=6%, signal=37%	
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME		16	0.5614837	1.5594639	0.036608864	0.2593898	0.958	1172	tags=50%, list=18%, signal=61%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2		69	0.47287282	1.5515529	0.060194176	0.27304837	0.96	1748	tags=55%, list=27%, signal=75%	
REACTOME_NUCLEOBASE_CATABOLISM	REACTOME_NUCLEOBASE_CATABOLISM		26	0.4976208	1.550153	0.042857144	0.27368167	0.961	1265	tags=38%, list=20%, signal=48%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM		103	0.49474856	1.5458167	0.0661157	0.28036034	0.964	2475	tags=72%, list=39%, signal=115%	
REACTOME_CHOLESTEROL_BIOSYNTHESIS	REACTOME_CHOLESTEROL_BIOSYNTHESIS		22	0.6549885	1.5446784	0.06394316	0.28075895	0.965	1738	tags=86%, list=27%, signal=118%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3		55	0.48406816	1.5441822	0.07414449	0.27983344	0.965	1948	tags=60%, list=31%, signal=86%	
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II		98	0.50662076	1.5423985	0.09228188	0.28146738	0.965	1817	tags=58%, list=28%, signal=80%	
KEGG_PROTEASOME	KEGG_PROTEASOME		39	0.60361034	1.542365	0.046709128	0.2797233	0.965	1748	tags=77%, list=27%, signal=105%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA		48	0.55795133	1.5403355	0.05394191	0.28175724	0.965	2201	tags=77%, list=34%, signal=117%	
REACTOME_TRIGLYCERIDE_METABOLISM	REACTOME_TRIGLYCERIDE_METABOLISM		20	0.5098473	1.5398593	0.025408348	0.28077644	0.965	2297	tags=55%, list=36%, signal=86%	
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY		25	0.59860784	1.5393162	0.06890459	0.27988765	0.965	2193	tags=80%, list=34%, signal=121%	
REACTOME_DAG_AND_IP3_SIGNALING	REACTOME_DAG_AND_IP3_SIGNALING		17	0.52637076	1.5390502	0.044293016	0.27864063	0.965	1054	tags=29%, list=17%, signal=35%	
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY		45	0.5373652	1.5339088	0.0708502	0.28626475	0.965	1948	tags=73%, list=31%, signal=105%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		167	0.45220956	1.5334485	0.057259712	0.28532642	0.965	2399	tags=62%, list=38%, signal=96%	
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS		63	0.4228195	1.5304769	0.035772357	0.2893366	0.966	2347	tags=52%, list=37%, signal=82%	
REACTOME_PHOSPHOLIPID_METABOLISM	REACTOME_PHOSPHOLIPID_METABOLISM		105	0.38372993	1.5283841	0.024390243	0.29162034	0.966	2673	tags=53%, list=42%, signal=90%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		39	0.49970308	1.5271974	0.052734375	0.29181793	0.966	2795	tags=74%, list=44%, signal=131%	
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY		55	0.5013998	1.5259695	0.072407044	0.29240346	0.966	2201	tags=65%, list=34%, signal=99%	
REACTOME_TP53_REGULATES_METABOLIC_GENES	REACTOME_TP53_REGULATES_METABOLIC_GENES		63	0.43670896	1.525743	0.019298246	0.29098666	0.966	2081	tags=52%, list=33%, signal=77%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		130	0.43852448	1.5248964	0.044660196	0.2907727	0.966	1948	tags=48%, list=31%, signal=68%	
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR_	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR_		65	0.47018662	1.5240682	0.08984375	0.29063997	0.967	2391	tags=63%, list=37%, signal=100%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		20	0.5330355	1.523729	0.041044775	0.28947532	0.967	1280	tags=45%, list=20%, signal=56%	
REACTOME_CRISTAE_FORMATION	REACTOME_CRISTAE_FORMATION		26	0.6227967	1.5228106	0.09589041	0.2895817	0.969	1491	tags=73%, list=23%, signal=95%	
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY	WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY		21	0.49920753	1.5223265	0.037931036	0.2887764	0.969	1012	tags=29%, list=16%, signal=34%	
WP_GLUCURONIDATION	WP_GLUCURONIDATION		18	0.63410014	1.5199522	0.09335727	0.29168567	0.97	1415	tags=78%, list=22%, signal=100%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION		189	0.40092483	1.519945	0.029520296	0.29000437	0.97	2513	tags=52%, list=39%, signal=84%	
WP_MITOCHONDRIAL_CIII_ASSEMBLY	WP_MITOCHONDRIAL_CIII_ASSEMBLY		15	0.6214778	1.5192871	0.08661418	0.28946987	0.97	1579	tags=67%, list=25%, signal=88%	
WP_ENERGY_METABOLISM	WP_ENERGY_METABOLISM		25	0.49928033	1.5164168	0.036101084	0.29380506	0.97	1172	tags=32%, list=18%, signal=39%	
REACTOME_PURINE_CATABOLISM	REACTOME_PURINE_CATABOLISM		15	0.53966314	1.5120034	0.037837837	0.30033538	0.972	1265	tags=40%, list=20%, signal=50%	
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE		45	0.51800334	1.5076762	0.07386363	0.30726013	0.973	1862	tags=64%, list=29%, signal=90%	
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION		21	0.5525635	1.5073092	0.047984645	0.30629295	0.973	2125	tags=71%, list=33%, signal=107%	
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING		85	0.41978627	1.5060779	0.08148148	0.30708897	0.973	1948	tags=49%, list=31%, signal=70%	
WP_TRYPTOPHAN_METABOLISM	WP_TRYPTOPHAN_METABOLISM		31	0.57887423	1.5036056	0.10526316	0.30982292	0.973	761	tags=45%, list=12%, signal=51%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		36	0.6391885	1.5027187	0.12566371	0.30966294	0.973	1416	tags=75%, list=22%, signal=96%	
REACTOME_METABOLISM_OF_NUCLEOTIDES	REACTOME_METABOLISM_OF_NUCLEOTIDES		79	0.42353415	1.5022868	0.037906136	0.3089151	0.973	1982	tags=48%, list=31%, signal=69%	
REACTOME_INTERLEUKIN_1_SIGNALING	REACTOME_INTERLEUKIN_1_SIGNALING		74	0.4524988	1.5021733	0.08316832	0.3075195	0.973	2327	tags=57%, list=36%, signal=88%	
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE		25	0.48275492	1.4987632	0.073126145	0.31211746	0.973	1584	tags=40%, list=25%, signal=53%	
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING		61	0.47896013	1.4971279	0.088974856	0.31357434	0.973	1748	tags=56%, list=27%, signal=76%	
REACTOME_GLUTATHIONE_CONJUGATION	REACTOME_GLUTATHIONE_CONJUGATION		24	0.5402317	1.4945	0.07652174	0.3168026	0.973	739	tags=38%, list=12%, signal=42%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		25	0.52274644	1.4929904	0.08058608	0.31819412	0.973	2255	tags=68%, list=35%, signal=105%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		84	0.41327485	1.4922748	0.033898305	0.3179333	0.973	1179	tags=30%, list=18%, signal=36%	
REACTOME_MTOR_SIGNALLING	REACTOME_MTOR_SIGNALLING		29	0.47717226	1.490436	0.020833334	0.31975588	0.973	1392	tags=34%, list=22%, signal=44%	
WP_MTHFR_DEFICIENCY	WP_MTHFR_DEFICIENCY		16	0.5459935	1.4902459	0.048275862	0.3184457	0.973	1442	tags=50%, list=23%, signal=64%	
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES		31	0.48744294	1.4828731	0.05872757	0.33121088	0.974	1468	tags=45%, list=23%, signal=58%	
PID_SHP2_PATHWAY	PID_SHP2_PATHWAY		26	0.473555	1.4806182	0.03564728	0.33391052	0.975	2220	tags=54%, list=35%, signal=82%	
REACTOME_METABOLISM_OF_CARBOHYDRATES	REACTOME_METABOLISM_OF_CARBOHYDRATES		171	0.37607008	1.4795476	0.03327787	0.33417526	0.975	1438	tags=32%, list=23%, signal=40%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		60	0.47879088	1.4788492	0.08450704	0.33375454	0.975	2201	tags=65%, list=34%, signal=98%	
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	WP_PURINE_METABOLISM_AND_RELATED_DISORDERS		20	0.5094166	1.4783156	0.057692308	0.33316818	0.975	1669	tags=50%, list=26%, signal=67%	
REACTOME_PYRUVATE_METABOLISM	REACTOME_PYRUVATE_METABOLISM		23	0.51624817	1.477984	0.059336822	0.33209142	0.975	1830	tags=70%, list=29%, signal=97%	
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM		39	0.47852674	1.4759622	0.0952381	0.33451846	0.975	2065	tags=62%, list=32%, signal=90%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION		57	0.50725925	1.4742991	0.08634538	0.3361305	0.976	1948	tags=60%, list=31%, signal=85%	
WP_FOLATE_METABOLISM	WP_FOLATE_METABOLISM		48	0.47763386	1.4735956	0.07827476	0.3359124	0.976	2430	tags=58%, list=38%, signal=93%	
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN		40	0.47585863	1.4691391	0.072222225	0.3433588	0.976	1699	tags=52%, list=27%, signal=71%	
WP_NRF2_PATHWAY	WP_NRF2_PATHWAY		60	0.47439045	1.4690423	0.1	0.34186396	0.976	1830	tags=53%, list=29%, signal=74%	
REACTOME_SYNTHESIS_OF_PC	REACTOME_SYNTHESIS_OF_PC		16	0.51631904	1.4650154	0.07105719	0.3481254	0.978	2654	tags=69%, list=42%, signal=117%	
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS		31	0.48695722	1.4633392	0.08239701	0.34966165	0.978	2036	tags=61%, list=32%, signal=90%	
SIG_CD40PATHWAYMAP	SIG_CD40PATHWAYMAP		15	0.52319014	1.4619461	0.09141791	0.35071346	0.978	1047	tags=27%, list=16%, signal=32%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1		56	0.50031364	1.4580883	0.08	0.35673612	0.979	1948	tags=59%, list=31%, signal=84%	
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS		94	0.39167312	1.4578881	0.07491857	0.35544574	0.979	1454	tags=32%, list=23%, signal=41%	
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX		50	0.518799	1.4567238	0.09259259	0.35599974	0.979	1948	tags=66%, list=31%, signal=94%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		34	0.42973536	1.4557278	0.060037524	0.35612395	0.979	2742	tags=59%, list=43%, signal=103%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN		53	0.50919724	1.454115	0.103869654	0.35748583	0.979	2863	tags=85%, list=45%, signal=153%	
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS		32	0.49103734	1.4487656	0.062166963	0.36647317	0.979	1483	tags=44%, list=23%, signal=57%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		32	0.52557105	1.4458824	0.14308682	0.37045068	0.979	2079	tags=72%, list=33%, signal=106%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		100	0.47903106	1.4456567	0.12678936	0.36919478	0.979	2475	tags=68%, list=39%, signal=109%	
BIOCARTA_NFAT_PATHWAY	BIOCARTA_NFAT_PATHWAY		22	0.48416215	1.444762	0.08550186	0.36949623	0.979	1054	tags=32%, list=17%, signal=38%	
BIOCARTA_CREB_PATHWAY	BIOCARTA_CREB_PATHWAY		17	0.50414926	1.4436915	0.064638786	0.36988747	0.979	1054	tags=29%, list=17%, signal=35%	
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY		23	0.46317464	1.4429572	0.0625	0.36977747	0.98	2729	tags=57%, list=43%, signal=98%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS		76	0.4529108	1.4413089	0.11336032	0.37123513	0.98	2113	tags=51%, list=33%, signal=76%	
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS		47	0.42672253	1.4411958	0.09248555	0.36974093	0.98	2530	tags=49%, list=40%, signal=80%	
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION		139	0.41399518	1.4406428	0.07184466	0.369043	0.98	2604	tags=58%, list=41%, signal=95%	
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY		52	0.45430958	1.4404086	0.09270217	0.36784533	0.98	2860	tags=77%, list=45%, signal=138%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS		22	0.53778285	1.4400475	0.11611785	0.3669025	0.98	1152	tags=45%, list=18%, signal=55%	
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM		21	0.52977014	1.4373897	0.09165303	0.37068555	0.982	1945	tags=57%, list=30%, signal=82%	
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR		159	0.366286	1.4360453	0.08130081	0.37166864	0.982	1590	tags=30%, list=25%, signal=39%	
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC		16	0.5691039	1.4338375	0.1194605	0.37434733	0.982	1875	tags=69%, list=29%, signal=97%	
WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS		15	0.5076224	1.432476	0.09531773	0.37536284	0.982	699	tags=27%, list=11%, signal=30%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		15	0.5702047	1.4314317	0.086330935	0.37573507	0.982	671	tags=40%, list=11%, signal=45%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		28	0.54862046	1.4298915	0.134357	0.37723264	0.983	2210	tags=75%, list=35%, signal=114%	
KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM		16	0.56078947	1.4282358	0.13132912	0.37903735	0.983	1843	tags=63%, list=29%, signal=88%	
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION		81	0.42136878	1.4237132	0.114503816	0.3865405	0.984	2321	tags=53%, list=36%, signal=82%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		27	0.44346	1.4232341	0.065099455	0.38575986	0.984	2677	tags=56%, list=42%, signal=95%	
REACTOME_ENDOGENOUS_STEROLS	REACTOME_ENDOGENOUS_STEROLS		15	0.58334684	1.4227306	0.108333334	0.38496667	0.984	1563	tags=60%, list=24%, signal=79%	
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT		17	0.55506134	1.4216493	0.1290944	0.38571852	0.984	1897	tags=71%, list=30%, signal=100%	
WP_PRION_DISEASE_PATHWAY	WP_PRION_DISEASE_PATHWAY		16	0.5164318	1.4194605	0.073446326	0.38890603	0.984	1047	tags=31%, list=16%, signal=37%	
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT		122	0.3749344	1.4193865	0.1054614	0.38737017	0.984	2931	tags=55%, list=46%, signal=100%	
WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA		56	0.425349	1.4178352	0.0950764	0.3889126	0.985	1879	tags=55%, list=29%, signal=78%	
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS	WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS		15	0.5101177	1.4173143	0.04225352	0.38841033	0.986	1982	tags=53%, list=31%, signal=77%	
WP_PREGNANE_X_RECEPTOR_PATHWAY	WP_PREGNANE_X_RECEPTOR_PATHWAY		27	0.5070558	1.417296	0.10743801	0.38680422	0.986	2157	tags=70%, list=34%, signal=106%	
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS		22	0.5184343	1.4169964	0.11026616	0.38580215	0.986	1894	tags=59%, list=30%, signal=84%	
WP_COPPER_HOMEOSTASIS	WP_COPPER_HOMEOSTASIS		21	0.45226607	1.4160761	0.072183095	0.38598666	0.986	2413	tags=57%, list=38%, signal=92%	
REACTOME_NEDDYLATION	REACTOME_NEDDYLATION		110	0.42633697	1.4146736	0.098425195	0.3871515	0.986	2813	tags=63%, list=44%, signal=110%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		51	0.52729166	1.4139179	0.18791947	0.38711038	0.986	1662	tags=61%, list=26%, signal=82%	
